"MTU (UTC)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"28/07/2023 01:00 - 28/07/2023 02:00","CTA|SE","9940.00","9856.00"
"28/07/2023 02:00 - 28/07/2023 03:00","CTA|SE","9849.00","9774.00"
"28/07/2023 03:00 - 28/07/2023 04:00","CTA|SE","9718.00","9874.00"
"28/07/2023 04:00 - 28/07/2023 05:00","CTA|SE","10245.00","10422.00"
"28/07/2023 05:00 - 28/07/2023 06:00","CTA|SE","10888.00","11175.00"
"28/07/2023 06:00 - 28/07/2023 07:00","CTA|SE","11354.00","11726.00"
"28/07/2023 07:00 - 28/07/2023 08:00","CTA|SE","11740.00","12034.00"
"28/07/2023 08:00 - 28/07/2023 09:00","CTA|SE","12000.00","12236.00"
"28/07/2023 09:00 - 28/07/2023 10:00","CTA|SE","11950.00","12254.00"
"28/07/2023 10:00 - 28/07/2023 11:00","CTA|SE","11712.00","12225.00"
"28/07/2023 11:00 - 28/07/2023 12:00","CTA|SE","11603.00","12106.00"
"28/07/2023 12:00 - 28/07/2023 13:00","CTA|SE","11495.00","11974.00"
"28/07/2023 13:00 - 28/07/2023 14:00","CTA|SE","11440.00","11886.00"
"28/07/2023 14:00 - 28/07/2023 15:00","CTA|SE","11324.00","11833.00"
"28/07/2023 15:00 - 28/07/2023 16:00","CTA|SE","11446.00","11893.00"
"28/07/2023 16:00 - 28/07/2023 17:00","CTA|SE","11380.00","11773.00"
"28/07/2023 17:00 - 28/07/2023 18:00","CTA|SE","11037.00","11543.00"
"28/07/2023 18:00 - 28/07/2023 19:00","CTA|SE","10837.00","11284.00"
"28/07/2023 19:00 - 28/07/2023 20:00","CTA|SE","10626.00","11111.00"
"28/07/2023 20:00 - 28/07/2023 21:00","CTA|SE","10608.00","10938.00"
"28/07/2023 21:00 - 28/07/2023 22:00","CTA|SE","10037.00","10477.00"
"28/07/2023 22:00 - 28/07/2023 23:00","CTA|SE","9914.00","10087.00"
"28/07/2023 23:00 - 29/07/2023 00:00","CTA|SE","9533.00","9857.00"
"29/07/2023 00:00 - 29/07/2023 01:00","CTA|SE","8960.00","9697.00"
"29/07/2023 01:00 - 29/07/2023 02:00","CTA|SE","8631.00","9592.00"
"29/07/2023 02:00 - 29/07/2023 03:00","CTA|SE","8369.00","9500.00"
"29/07/2023 03:00 - 29/07/2023 04:00","CTA|SE","8493.00","9468.00"
"29/07/2023 04:00 - 29/07/2023 05:00","CTA|SE","8838.00","9582.00"
"29/07/2023 05:00 - 29/07/2023 06:00","CTA|SE","8994.00","9886.00"
"29/07/2023 06:00 - 29/07/2023 07:00","CTA|SE","9915.00","10346.00"
"29/07/2023 07:00 - 29/07/2023 08:00","CTA|SE","10531.00","10742.00"
"29/07/2023 08:00 - 29/07/2023 09:00","CTA|SE","10597.00","11008.00"
"29/07/2023 09:00 - 29/07/2023 10:00","CTA|SE","10580.00","11182.00"
"29/07/2023 10:00 - 29/07/2023 11:00","CTA|SE","10624.00","11139.00"
"29/07/2023 11:00 - 29/07/2023 12:00","CTA|SE","10820.00","11056.00"
"29/07/2023 12:00 - 29/07/2023 13:00","CTA|SE","10609.00","10974.00"
"29/07/2023 13:00 - 29/07/2023 14:00","CTA|SE","10095.00","10905.00"
"29/07/2023 14:00 - 29/07/2023 15:00","CTA|SE","10001.00","10983.00"
"29/07/2023 15:00 - 29/07/2023 16:00","CTA|SE","10439.00","11126.00"
"29/07/2023 16:00 - 29/07/2023 17:00","CTA|SE","10700.00","11156.00"
"29/07/2023 17:00 - 29/07/2023 18:00","CTA|SE","10750.00","11052.00"
"29/07/2023 18:00 - 29/07/2023 19:00","CTA|SE","10828.00","10935.00"
"29/07/2023 19:00 - 29/07/2023 20:00","CTA|SE","10825.00","10876.00"
"29/07/2023 20:00 - 29/07/2023 21:00","CTA|SE","10497.00","10780.00"
"29/07/2023 21:00 - 29/07/2023 22:00","CTA|SE","10036.00","10386.00"
"29/07/2023 22:00 - 29/07/2023 23:00","CTA|SE","9361.00","9916.00"
"29/07/2023 23:00 - 30/07/2023 00:00","CTA|SE","9203.00","9679.00"
"30/07/2023 00:00 - 30/07/2023 01:00","CTA|SE","9296.00","9572.00"
"30/07/2023 01:00 - 30/07/2023 02:00","CTA|SE","9229.00","9488.00"
"30/07/2023 02:00 - 30/07/2023 03:00","CTA|SE","9077.00","9365.00"
"30/07/2023 03:00 - 30/07/2023 04:00","CTA|SE","8850.00","9280.00"
"30/07/2023 04:00 - 30/07/2023 05:00","CTA|SE","8963.00","9413.00"
"30/07/2023 05:00 - 30/07/2023 06:00","CTA|SE","9238.00","9679.00"
"30/07/2023 06:00 - 30/07/2023 07:00","CTA|SE","9675.00","10200.00"
"30/07/2023 07:00 - 30/07/2023 08:00","CTA|SE","10061.00","10683.00"
"30/07/2023 08:00 - 30/07/2023 09:00","CTA|SE","10493.00","10991.00"
"30/07/2023 09:00 - 30/07/2023 10:00","CTA|SE","10588.00","11239.00"
"30/07/2023 10:00 - 30/07/2023 11:00","CTA|SE","10586.00","11275.00"
"30/07/2023 11:00 - 30/07/2023 12:00","CTA|SE","10694.00","11233.00"
"30/07/2023 12:00 - 30/07/2023 13:00","CTA|SE","10806.00","11174.00"
"30/07/2023 13:00 - 30/07/2023 14:00","CTA|SE","10699.00","11168.00"
"30/07/2023 14:00 - 30/07/2023 15:00","CTA|SE","10616.00","11205.00"
"30/07/2023 15:00 - 30/07/2023 16:00","CTA|SE","10665.00","11395.00"
"30/07/2023 16:00 - 30/07/2023 17:00","CTA|SE","10811.00","11442.00"
"30/07/2023 17:00 - 30/07/2023 18:00","CTA|SE","10856.00","11469.00"
"30/07/2023 18:00 - 30/07/2023 19:00","CTA|SE","11148.00","11341.00"
"30/07/2023 19:00 - 30/07/2023 20:00","CTA|SE","11108.00","11267.00"
"30/07/2023 20:00 - 30/07/2023 21:00","CTA|SE","10985.00","11065.00"
"30/07/2023 21:00 - 30/07/2023 22:00","CTA|SE","10600.00","10538.00"
"30/07/2023 22:00 - 30/07/2023 23:00","CTA|SE","10014.00","9990.00"
"30/07/2023 23:00 - 31/07/2023 00:00","CTA|SE","9514.00","9723.00"
"31/07/2023 00:00 - 31/07/2023 01:00","CTA|SE","9488.00","9627.00"
"31/07/2023 01:00 - 31/07/2023 02:00","CTA|SE","9559.00","9581.00"
"31/07/2023 02:00 - 31/07/2023 03:00","CTA|SE","9514.00","9529.00"
"31/07/2023 03:00 - 31/07/2023 04:00","CTA|SE","9623.00","9687.00"
"31/07/2023 04:00 - 31/07/2023 05:00","CTA|SE","10205.00","10309.00"
"31/07/2023 05:00 - 31/07/2023 06:00","CTA|SE","10888.00","11081.00"
"31/07/2023 06:00 - 31/07/2023 07:00","CTA|SE","11612.00","11652.00"
"31/07/2023 07:00 - 31/07/2023 08:00","CTA|SE","11970.00","12141.00"
"31/07/2023 08:00 - 31/07/2023 09:00","CTA|SE","12370.00","12412.00"
"31/07/2023 09:00 - 31/07/2023 10:00","CTA|SE","12318.00","12479.00"
"31/07/2023 10:00 - 31/07/2023 11:00","CTA|SE","12219.00","12518.00"
"31/07/2023 11:00 - 31/07/2023 12:00","CTA|SE","12205.00","12492.00"
"31/07/2023 12:00 - 31/07/2023 13:00","CTA|SE","12241.00","12384.00"
"31/07/2023 13:00 - 31/07/2023 14:00","CTA|SE","12170.00","12323.00"
"31/07/2023 14:00 - 31/07/2023 15:00","CTA|SE","12191.00","12244.00"
"31/07/2023 15:00 - 31/07/2023 16:00","CTA|SE","12324.00","12277.00"
"31/07/2023 16:00 - 31/07/2023 17:00","CTA|SE","12303.00","12216.00"
"31/07/2023 17:00 - 31/07/2023 18:00","CTA|SE","11962.00","12060.00"
"31/07/2023 18:00 - 31/07/2023 19:00","CTA|SE","11890.00","11796.00"
"31/07/2023 19:00 - 31/07/2023 20:00","CTA|SE","11485.00","11616.00"
"31/07/2023 20:00 - 31/07/2023 21:00","CTA|SE","11097.00","11355.00"
"31/07/2023 21:00 - 31/07/2023 22:00","CTA|SE","10319.00","10716.00"
"31/07/2023 22:00 - 31/07/2023 23:00","CTA|SE","10005.00","10276.00"
"31/07/2023 23:00 - 01/08/2023 00:00","CTA|SE","9636.00","10027.00"
"01/08/2023 00:00 - 01/08/2023 01:00","CTA|SE","9686.00","9921.00"
"01/08/2023 01:00 - 01/08/2023 02:00","CTA|SE","9637.00","9856.00"
"01/08/2023 02:00 - 01/08/2023 03:00","CTA|SE","9864.00","9766.00"
"01/08/2023 03:00 - 01/08/2023 04:00","CTA|SE","10120.00","9886.00"
"01/08/2023 04:00 - 01/08/2023 05:00","CTA|SE","10435.00","10413.00"
"01/08/2023 05:00 - 01/08/2023 06:00","CTA|SE","11219.00","11270.00"
"01/08/2023 06:00 - 01/08/2023 07:00","CTA|SE","11894.00","11843.00"
"01/08/2023 07:00 - 01/08/2023 08:00","CTA|SE","12284.00","12175.00"
"01/08/2023 08:00 - 01/08/2023 09:00","CTA|SE","12392.00","12365.00"
"01/08/2023 09:00 - 01/08/2023 10:00","CTA|SE","12463.00","12458.00"
"01/08/2023 10:00 - 01/08/2023 11:00","CTA|SE","12389.00","12462.00"
"01/08/2023 11:00 - 01/08/2023 12:00","CTA|SE","12327.00","12397.00"
"01/08/2023 12:00 - 01/08/2023 13:00","CTA|SE","12181.00","12312.00"
"01/08/2023 13:00 - 01/08/2023 14:00","CTA|SE","12004.00","12252.00"
"01/08/2023 14:00 - 01/08/2023 15:00","CTA|SE","12258.00","12192.00"
"01/08/2023 15:00 - 01/08/2023 16:00","CTA|SE","12202.00","12267.00"
"01/08/2023 16:00 - 01/08/2023 17:00","CTA|SE","11981.00","12170.00"
"01/08/2023 17:00 - 01/08/2023 18:00","CTA|SE","11963.00","11993.00"
"01/08/2023 18:00 - 01/08/2023 19:00","CTA|SE","11861.00","11789.00"
"01/08/2023 19:00 - 01/08/2023 20:00","CTA|SE","11559.00","11575.00"
"01/08/2023 20:00 - 01/08/2023 21:00","CTA|SE","11270.00","11355.00"
"01/08/2023 21:00 - 01/08/2023 22:00","CTA|SE","10606.00","10826.00"
"01/08/2023 22:00 - 01/08/2023 23:00","CTA|SE","10189.00","10309.00"
"01/08/2023 23:00 - 02/08/2023 00:00","CTA|SE","10029.00","10050.00"
"02/08/2023 00:00 - 02/08/2023 01:00","CTA|SE","9992.00","9927.00"
"02/08/2023 01:00 - 02/08/2023 02:00","CTA|SE","9974.00","9833.00"
"02/08/2023 02:00 - 02/08/2023 03:00","CTA|SE","9820.00","9760.00"
"02/08/2023 03:00 - 02/08/2023 04:00","CTA|SE","9416.00","9856.00"
"02/08/2023 04:00 - 02/08/2023 05:00","CTA|SE","10009.00","10479.00"
"02/08/2023 05:00 - 02/08/2023 06:00","CTA|SE","10856.00","11272.00"
"02/08/2023 06:00 - 02/08/2023 07:00","CTA|SE","11411.00","11955.00"
"02/08/2023 07:00 - 02/08/2023 08:00","CTA|SE","11807.00","12255.00"
"02/08/2023 08:00 - 02/08/2023 09:00","CTA|SE","12042.00","12501.00"
"02/08/2023 09:00 - 02/08/2023 10:00","CTA|SE","12060.00","12540.00"
"02/08/2023 10:00 - 02/08/2023 11:00","CTA|SE","11642.00","12525.00"
"02/08/2023 11:00 - 02/08/2023 12:00","CTA|SE","11607.00","12474.00"
"02/08/2023 12:00 - 02/08/2023 13:00","CTA|SE","11534.00","12411.00"
"02/08/2023 13:00 - 02/08/2023 14:00","CTA|SE","11841.00","12354.00"
"02/08/2023 14:00 - 02/08/2023 15:00","CTA|SE","12114.00","12318.00"
"02/08/2023 15:00 - 02/08/2023 16:00","CTA|SE","12389.00","12376.00"
"02/08/2023 16:00 - 02/08/2023 17:00","CTA|SE","12188.00","12271.00"
"02/08/2023 17:00 - 02/08/2023 18:00","CTA|SE","12227.00","12133.00"
"02/08/2023 18:00 - 02/08/2023 19:00","CTA|SE","11969.00","11877.00"
"02/08/2023 19:00 - 02/08/2023 20:00","CTA|SE","11519.00","11690.00"
"02/08/2023 20:00 - 02/08/2023 21:00","CTA|SE","11237.00","11455.00"
"02/08/2023 21:00 - 02/08/2023 22:00","CTA|SE","10564.00","10888.00"
"02/08/2023 22:00 - 02/08/2023 23:00","CTA|SE","10382.00","10382.00"
"02/08/2023 23:00 - 03/08/2023 00:00","CTA|SE","10283.00","10104.00"
"03/08/2023 00:00 - 03/08/2023 01:00","CTA|SE","9784.00","9999.00"
"03/08/2023 01:00 - 03/08/2023 02:00","CTA|SE","9774.00","9920.00"
"03/08/2023 02:00 - 03/08/2023 03:00","CTA|SE","9930.00","9848.00"
"03/08/2023 03:00 - 03/08/2023 04:00","CTA|SE","9994.00","9979.00"
"03/08/2023 04:00 - 03/08/2023 05:00","CTA|SE","10614.00","10539.00"
"03/08/2023 05:00 - 03/08/2023 06:00","CTA|SE","11589.00","11384.00"
"03/08/2023 06:00 - 03/08/2023 07:00","CTA|SE","12079.00","12049.00"
"03/08/2023 07:00 - 03/08/2023 08:00","CTA|SE","12167.00","12396.00"
"03/08/2023 08:00 - 03/08/2023 09:00","CTA|SE","12570.00","12617.00"
"03/08/2023 09:00 - 03/08/2023 10:00","CTA|SE","12544.00","12713.00"
"03/08/2023 10:00 - 03/08/2023 11:00","CTA|SE","12389.00","12732.00"
"03/08/2023 11:00 - 03/08/2023 12:00","CTA|SE","12290.00","12703.00"
"03/08/2023 12:00 - 03/08/2023 13:00","CTA|SE","12180.00","12659.00"
"03/08/2023 13:00 - 03/08/2023 14:00","CTA|SE","11904.00","12565.00"
"03/08/2023 14:00 - 03/08/2023 15:00","CTA|SE","11854.00","12514.00"
"03/08/2023 15:00 - 03/08/2023 16:00","CTA|SE","11964.00","12571.00"
"03/08/2023 16:00 - 03/08/2023 17:00","CTA|SE","11757.00","12436.00"
"03/08/2023 17:00 - 03/08/2023 18:00","CTA|SE","11421.00","12233.00"
"03/08/2023 18:00 - 03/08/2023 19:00","CTA|SE","11532.00","12004.00"
"03/08/2023 19:00 - 03/08/2023 20:00","CTA|SE","11328.00","11782.00"
"03/08/2023 20:00 - 03/08/2023 21:00","CTA|SE","10989.00","11502.00"
"03/08/2023 21:00 - 03/08/2023 22:00","CTA|SE","10400.00","10926.00"
"03/08/2023 22:00 - 03/08/2023 23:00","CTA|SE","10046.00","10578.00"
"03/08/2023 23:00 - 04/08/2023 00:00","CTA|SE","9845.00","10317.00"
"04/08/2023 00:00 - 04/08/2023 01:00","CTA|SE","9688.00","10136.00"
"04/08/2023 01:00 - 04/08/2023 02:00","CTA|SE","9398.00","10095.00"
"04/08/2023 02:00 - 04/08/2023 03:00","CTA|SE","9318.00","9972.00"
"04/08/2023 03:00 - 04/08/2023 04:00","CTA|SE","9250.00","10033.00"
"04/08/2023 04:00 - 04/08/2023 05:00","CTA|SE","9874.00","10555.00"
"04/08/2023 05:00 - 04/08/2023 06:00","CTA|SE","10871.00","11346.00"
"04/08/2023 06:00 - 04/08/2023 07:00","CTA|SE","11492.00","12033.00"
"04/08/2023 07:00 - 04/08/2023 08:00","CTA|SE","11976.00","12462.00"
"04/08/2023 08:00 - 04/08/2023 09:00","CTA|SE","12217.00","12617.00"
"04/08/2023 09:00 - 04/08/2023 10:00","CTA|SE","12204.00","12625.00"
"04/08/2023 10:00 - 04/08/2023 11:00","CTA|SE","12430.00","12595.00"
"04/08/2023 11:00 - 04/08/2023 12:00","CTA|SE","12436.00","12458.00"
"04/08/2023 12:00 - 04/08/2023 13:00","CTA|SE","11974.00","12344.00"
"04/08/2023 13:00 - 04/08/2023 14:00","CTA|SE","11715.00","12290.00"
"04/08/2023 14:00 - 04/08/2023 15:00","CTA|SE","11938.00","12227.00"
"04/08/2023 15:00 - 04/08/2023 16:00","CTA|SE","11651.00","12272.00"
"04/08/2023 16:00 - 04/08/2023 17:00","CTA|SE","11565.00","12166.00"
"04/08/2023 17:00 - 04/08/2023 18:00","CTA|SE","11559.00","11978.00"
"04/08/2023 18:00 - 04/08/2023 19:00","CTA|SE","11610.00","11690.00"
"04/08/2023 19:00 - 04/08/2023 20:00","CTA|SE","11302.00","11511.00"
"04/08/2023 20:00 - 04/08/2023 21:00","CTA|SE","10847.00","11236.00"
"04/08/2023 21:00 - 04/08/2023 22:00","CTA|SE","10471.00","10762.00"
"04/08/2023 22:00 - 04/08/2023 23:00","CTA|SE","10118.00","10230.00"
"04/08/2023 23:00 - 05/08/2023 00:00","CTA|SE","9977.00","9966.00"
"05/08/2023 00:00 - 05/08/2023 01:00","CTA|SE","9885.00","9833.00"
"05/08/2023 01:00 - 05/08/2023 02:00","CTA|SE","9598.00","9738.00"
"05/08/2023 02:00 - 05/08/2023 03:00","CTA|SE","9239.00","9642.00"
"05/08/2023 03:00 - 05/08/2023 04:00","CTA|SE","8988.00","9563.00"
"05/08/2023 04:00 - 05/08/2023 05:00","CTA|SE","9361.00","9716.00"
"05/08/2023 05:00 - 05/08/2023 06:00","CTA|SE","9976.00","10085.00"
"05/08/2023 06:00 - 05/08/2023 07:00","CTA|SE","10435.00","10620.00"
"05/08/2023 07:00 - 05/08/2023 08:00","CTA|SE","11039.00","11022.00"
"05/08/2023 08:00 - 05/08/2023 09:00","CTA|SE","11319.00","11282.00"
"05/08/2023 09:00 - 05/08/2023 10:00","CTA|SE","11222.00","11506.00"
"05/08/2023 10:00 - 05/08/2023 11:00","CTA|SE","11107.00","11472.00"
"05/08/2023 11:00 - 05/08/2023 12:00","CTA|SE","10992.00","11445.00"
"05/08/2023 12:00 - 05/08/2023 13:00","CTA|SE","10871.00","11352.00"
"05/08/2023 13:00 - 05/08/2023 14:00","CTA|SE","10984.00","11215.00"
"05/08/2023 14:00 - 05/08/2023 15:00","CTA|SE","11040.00","11282.00"
"05/08/2023 15:00 - 05/08/2023 16:00","CTA|SE","11253.00","11489.00"
"05/08/2023 16:00 - 05/08/2023 17:00","CTA|SE","11292.00","11520.00"
"05/08/2023 17:00 - 05/08/2023 18:00","CTA|SE","11268.00","11435.00"
"05/08/2023 18:00 - 05/08/2023 19:00","CTA|SE","11349.00","11312.00"
"05/08/2023 19:00 - 05/08/2023 20:00","CTA|SE","11421.00","11135.00"
"05/08/2023 20:00 - 05/08/2023 21:00","CTA|SE","11289.00","10962.00"
"05/08/2023 21:00 - 05/08/2023 22:00","CTA|SE","10839.00","10565.00"
"05/08/2023 22:00 - 05/08/2023 23:00","CTA|SE","10525.00","10147.00"
"05/08/2023 23:00 - 06/08/2023 00:00","CTA|SE","10243.00","9901.00"
"06/08/2023 00:00 - 06/08/2023 01:00","CTA|SE","10191.00","9818.00"
"06/08/2023 01:00 - 06/08/2023 02:00","CTA|SE","10020.00","9739.00"
"06/08/2023 02:00 - 06/08/2023 03:00","CTA|SE","9829.00","9562.00"
"06/08/2023 03:00 - 06/08/2023 04:00","CTA|SE","9399.00","9457.00"
"06/08/2023 04:00 - 06/08/2023 05:00","CTA|SE","9327.00","9570.00"
"06/08/2023 05:00 - 06/08/2023 06:00","CTA|SE","9336.00","9851.00"
"06/08/2023 06:00 - 06/08/2023 07:00","CTA|SE","9956.00","10354.00"
"06/08/2023 07:00 - 06/08/2023 08:00","CTA|SE","10556.00","10850.00"
"06/08/2023 08:00 - 06/08/2023 09:00","CTA|SE","11122.00","11165.00"
"06/08/2023 09:00 - 06/08/2023 10:00","CTA|SE","11607.00","11460.00"
"06/08/2023 10:00 - 06/08/2023 11:00","CTA|SE","11905.00","11505.00"
"06/08/2023 11:00 - 06/08/2023 12:00","CTA|SE","11724.00","11503.00"
"06/08/2023 12:00 - 06/08/2023 13:00","CTA|SE","11635.00","11510.00"
"06/08/2023 13:00 - 06/08/2023 14:00","CTA|SE","11514.00","11428.00"
"06/08/2023 14:00 - 06/08/2023 15:00","CTA|SE","11816.00","11596.00"
"06/08/2023 15:00 - 06/08/2023 16:00","CTA|SE","11871.00","11880.00"
"06/08/2023 16:00 - 06/08/2023 17:00","CTA|SE","11923.00","11891.00"
"06/08/2023 17:00 - 06/08/2023 18:00","CTA|SE","11577.00","11866.00"
"06/08/2023 18:00 - 06/08/2023 19:00","CTA|SE","11676.00","11708.00"
"06/08/2023 19:00 - 06/08/2023 20:00","CTA|SE","10922.00","11474.00"
"06/08/2023 20:00 - 06/08/2023 21:00","CTA|SE","10340.00","11213.00"
"06/08/2023 21:00 - 06/08/2023 22:00","CTA|SE","10163.00","10666.00"
"06/08/2023 22:00 - 06/08/2023 23:00","CTA|SE","9501.00","10278.00"
"06/08/2023 23:00 - 07/08/2023 00:00","CTA|SE","9441.00","10061.00"
"07/08/2023 00:00 - 07/08/2023 01:00","CTA|SE","9139.00","9989.00"
"07/08/2023 01:00 - 07/08/2023 02:00","CTA|SE","8978.00","9934.00"
"07/08/2023 02:00 - 07/08/2023 03:00","CTA|SE","9330.00","9967.00"
"07/08/2023 03:00 - 07/08/2023 04:00","CTA|SE","9424.00","10158.00"
"07/08/2023 04:00 - 07/08/2023 05:00","CTA|SE","10176.00","10954.00"
"07/08/2023 05:00 - 07/08/2023 06:00","CTA|SE","11307.00","11906.00"
"07/08/2023 06:00 - 07/08/2023 07:00","CTA|SE","11814.00","12587.00"
"07/08/2023 07:00 - 07/08/2023 08:00","CTA|SE","12391.00","13108.00"
"07/08/2023 08:00 - 07/08/2023 09:00","CTA|SE","13314.00","13394.00"
"07/08/2023 09:00 - 07/08/2023 10:00","CTA|SE","13303.00","13544.00"
"07/08/2023 10:00 - 07/08/2023 11:00","CTA|SE","13521.00","13514.00"
"07/08/2023 11:00 - 07/08/2023 12:00","CTA|SE","13867.00","13471.00"
"07/08/2023 12:00 - 07/08/2023 13:00","CTA|SE","12903.00","13339.00"
"07/08/2023 13:00 - 07/08/2023 14:00","CTA|SE","12850.00","13224.00"
"07/08/2023 14:00 - 07/08/2023 15:00","CTA|SE","13304.00","13104.00"
"07/08/2023 15:00 - 07/08/2023 16:00","CTA|SE","13455.00","13095.00"
"07/08/2023 16:00 - 07/08/2023 17:00","CTA|SE","13200.00","12978.00"
"07/08/2023 17:00 - 07/08/2023 18:00","CTA|SE","12888.00","12743.00"
"07/08/2023 18:00 - 07/08/2023 19:00","CTA|SE","12780.00","12449.00"
"07/08/2023 19:00 - 07/08/2023 20:00","CTA|SE","12322.00","12338.00"
"07/08/2023 20:00 - 07/08/2023 21:00","CTA|SE","11350.00","11864.00"
"07/08/2023 21:00 - 07/08/2023 22:00","CTA|SE","10562.00","11347.00"
"07/08/2023 22:00 - 07/08/2023 23:00","CTA|SE","9893.00","10729.00"
"07/08/2023 23:00 - 08/08/2023 00:00","CTA|SE","9765.00","10502.00"
"08/08/2023 00:00 - 08/08/2023 01:00","CTA|SE","9870.00","10371.00"
"08/08/2023 01:00 - 08/08/2023 02:00","CTA|SE","10054.00","10334.00"
"08/08/2023 02:00 - 08/08/2023 03:00","CTA|SE","10378.00","10362.00"
"08/08/2023 03:00 - 08/08/2023 04:00","CTA|SE","10328.00","10457.00"
"08/08/2023 04:00 - 08/08/2023 05:00","CTA|SE","11420.00","11226.00"
"08/08/2023 05:00 - 08/08/2023 06:00","CTA|SE","12007.00","12379.00"
"08/08/2023 06:00 - 08/08/2023 07:00","CTA|SE","12603.00","13034.00"
"08/08/2023 07:00 - 08/08/2023 08:00","CTA|SE","13163.00","13458.00"
"08/08/2023 08:00 - 08/08/2023 09:00","CTA|SE","13502.00","13678.00"
"08/08/2023 09:00 - 08/08/2023 10:00","CTA|SE","13671.00","13766.00"
"08/08/2023 10:00 - 08/08/2023 11:00","CTA|SE","13929.00","13794.00"
"08/08/2023 11:00 - 08/08/2023 12:00","CTA|SE","14091.00","13758.00"
"08/08/2023 12:00 - 08/08/2023 13:00","CTA|SE","13711.00","13714.00"
"08/08/2023 13:00 - 08/08/2023 14:00","CTA|SE","13277.00","13690.00"
"08/08/2023 14:00 - 08/08/2023 15:00","CTA|SE","13267.00","13535.00"
"08/08/2023 15:00 - 08/08/2023 16:00","CTA|SE","13528.00","13484.00"
"08/08/2023 16:00 - 08/08/2023 17:00","CTA|SE","13764.00","13271.00"
"08/08/2023 17:00 - 08/08/2023 18:00","CTA|SE","13780.00","12994.00"
"08/08/2023 18:00 - 08/08/2023 19:00","CTA|SE","13708.00","12683.00"
"08/08/2023 19:00 - 08/08/2023 20:00","CTA|SE","13259.00","12540.00"
"08/08/2023 20:00 - 08/08/2023 21:00","CTA|SE","12644.00","12048.00"
"08/08/2023 21:00 - 08/08/2023 22:00","CTA|SE","12117.00","11510.00"
"08/08/2023 22:00 - 08/08/2023 23:00","CTA|SE","11321.00","10934.00"
"08/08/2023 23:00 - 09/08/2023 00:00","CTA|SE","10942.00","10624.00"
"09/08/2023 00:00 - 09/08/2023 01:00","CTA|SE","10814.00","10492.00"
"09/08/2023 01:00 - 09/08/2023 02:00","CTA|SE","10737.00","10491.00"
"09/08/2023 02:00 - 09/08/2023 03:00","CTA|SE","10812.00","10473.00"
"09/08/2023 03:00 - 09/08/2023 04:00","CTA|SE","10993.00","10606.00"
"09/08/2023 04:00 - 09/08/2023 05:00","CTA|SE","11694.00","11498.00"
"09/08/2023 05:00 - 09/08/2023 06:00","CTA|SE","12941.00","12473.00"
"09/08/2023 06:00 - 09/08/2023 07:00","CTA|SE","13959.00","13087.00"
"09/08/2023 07:00 - 09/08/2023 08:00","CTA|SE","14316.00","13573.00"
"09/08/2023 08:00 - 09/08/2023 09:00","CTA|SE","14556.00","13818.00"
"09/08/2023 09:00 - 09/08/2023 10:00","CTA|SE","14457.00","14007.00"
"09/08/2023 10:00 - 09/08/2023 11:00","CTA|SE","14154.00","14060.00"
"09/08/2023 11:00 - 09/08/2023 12:00","CTA|SE","14389.00","14071.00"
"09/08/2023 12:00 - 09/08/2023 13:00","CTA|SE","14133.00","13993.00"
"09/08/2023 13:00 - 09/08/2023 14:00","CTA|SE","13967.00","13898.00"
"09/08/2023 14:00 - 09/08/2023 15:00","CTA|SE","13884.00","13726.00"
"09/08/2023 15:00 - 09/08/2023 16:00","CTA|SE","13858.00","13674.00"
"09/08/2023 16:00 - 09/08/2023 17:00","CTA|SE","13349.00","13356.00"
"09/08/2023 17:00 - 09/08/2023 18:00","CTA|SE","13643.00","13077.00"
"09/08/2023 18:00 - 09/08/2023 19:00","CTA|SE","13556.00","12819.00"
"09/08/2023 19:00 - 09/08/2023 20:00","CTA|SE","13169.00","12655.00"
"09/08/2023 20:00 - 09/08/2023 21:00","CTA|SE","12200.00","12195.00"
"09/08/2023 21:00 - 09/08/2023 22:00","CTA|SE","11719.00","11571.00"
"09/08/2023 22:00 - 09/08/2023 23:00","CTA|SE","11248.00","11157.00"
"09/08/2023 23:00 - 10/08/2023 00:00","CTA|SE","10993.00","10814.00"
"10/08/2023 00:00 - 10/08/2023 01:00","CTA|SE","10862.00","10712.00"
"10/08/2023 01:00 - 10/08/2023 02:00","CTA|SE","10621.00","10690.00"
"10/08/2023 02:00 - 10/08/2023 03:00","CTA|SE","10520.00","10752.00"
"10/08/2023 03:00 - 10/08/2023 04:00","CTA|SE","10701.00","10896.00"
"10/08/2023 04:00 - 10/08/2023 05:00","CTA|SE","11817.00","11741.00"
"10/08/2023 05:00 - 10/08/2023 06:00","CTA|SE","12892.00","12666.00"
"10/08/2023 06:00 - 10/08/2023 07:00","CTA|SE","13338.00","13358.00"
"10/08/2023 07:00 - 10/08/2023 08:00","CTA|SE","13658.00","13713.00"
"10/08/2023 08:00 - 10/08/2023 09:00","CTA|SE","13994.00","14042.00"
"10/08/2023 09:00 - 10/08/2023 10:00","CTA|SE","14221.00","14168.00"
"10/08/2023 10:00 - 10/08/2023 11:00","CTA|SE","14129.00","14203.00"
"10/08/2023 11:00 - 10/08/2023 12:00","CTA|SE","13854.00","14161.00"
"10/08/2023 12:00 - 10/08/2023 13:00","CTA|SE","13353.00","14035.00"
